@data
2.0 2.0 0.0 34090.0 601.0 14.0 16.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 3.0 1.0 24740.0 530.0 223.0 123.0 3.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 7000.0 7000.0 0.0 
2.0 3.0 0.0 52690.0 684.0 16.0 -2.0 2.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2000.0 2000.0 0.0 
2.0 1.0 0.0 24660.0 360.0 -22.0 -18.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 400.0 400.0 0.0 
1.0 1.0 0.0 45180.0 370.0 98.0 44.0 1.0 4.0 2.0 2.0 0.0 0.0 0.0 0.0 0.0 5800.0 3000.0 0.0 
1.0 1.0 0.0 12740.0 203.0 -33.0 -39.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 2.0 0.0 21950.0 375.0 -24.0 -15.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2000.0 2000.0 0.0 
2.0 1.0 0.0 32310.0 465.0 31.0 16.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 1.0 6790.0 17.0 -43.0 -62.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 2.0 1.0 29720.0 482.0 287.0 195.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 2.0 1.0 3080.0 123.0 -70.0 -66.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 2.0 1.0 15640.0 517.0 67.0 72.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 1.0 0.0 70980.0 1157.0 161.0 37.0 1.0 2.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 10000.0 6000.0 0.0 
1.0 2.0 1.0 1630.0 26.0 -72.0 -44.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 800.0 800.0 0.0 
1.0 1.0 0.0 71080.0 767.0 88.0 94.0 1.0 5.0 3.0 2.0 0.0 0.0 0.0 0.0 0.0 4600.0 2000.0 1.0 
1.0 1.0 0.0 23400.0 140.0 -20.0 -24.0 1.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 2000.0 800.0 0.0 
2.0 1.0 0.0 52360.0 1004.0 150.0 61.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 1.0 3720.0 43.0 75.0 8.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 0.0 46170.0 404.0 53.0 45.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 700.0 700.0 0.0 
1.0 1.0 1.0 3300.0 15.0 24.0 -62.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 2.0 0.0 26860.0 458.0 244.0 153.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 1.0 414700.0 900.0 69.0 63.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 2.0 0.0 63670.0 846.0 138.0 86.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 0.0 1766860.0 2899.0 32.0 18.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1.0 1.0 0.0 36680.0 513.0 47.0 3.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 1.0 44180.0 203.0 -10.0 13.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 1.0 0.0 49520.0 405.0 60.0 49.0 1.0 4.0 0.0 3.0 1.0 0.0 0.0 0.0 0.0 72000.0 60000.0 0.0 
1.0 2.0 1.0 7860.0 165.0 -21.0 -28.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 2.0 0.0 12980.0 436.0 -13.0 16.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 2.0 1.0 8690.0 92.0 -12.0 -74.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 4000.0 4000.0 0.0 
1.0 1.0 1.0 2700.0 14.0 -3.0 -65.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 2.0 0.0 25250.0 668.0 -50.0 -9.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 4000.0 4000.0 0.0 
1.0 2.0 0.0 8450.0 164.0 -70.0 -66.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 1.0 0.0 10280.0 228.0 -12.0 -10.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 1.0 0.0 19860.0 300.0 -24.0 -21.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 1.0 3860.0 53.0 -68.0 -77.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 1.0 920.0 9.0 -71.0 -78.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 2.0 0.0 32460.0 469.0 10.0 12.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 0.0 514800.0 1369.0 95.0 94.0 1.0 7.0 4.0 2.0 1.0 0.0 0.0 0.0 0.0 15700.0 10000.0 0.0 
1.0 1.0 1.0 15040.0 458.0 50.0 32.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 400.0 400.0 0.0 
2.0 2.0 0.0 22550.0 859.0 -23.0 10.0 2.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 300.0 300.0 0.0 
1.0 1.0 1.0 25580.0 120.0 -54.0 -53.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 6000.0 6000.0 0.0 
1.0 1.0 1.0 65800.0 259.0 -58.0 -49.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 4000.0 4000.0 0.0 
1.0 2.0 0.0 21060.0 242.0 -14.0 -42.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1.0 1.0 0.0 18960.0 178.0 -38.0 -47.0 1.0 3.0 2.0 1.0 0.0 0.0 0.0 0.0 0.0 5800.0 5000.0 1.0 
1.0 1.0 1.0 8760.0 133.0 -59.0 -33.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 600.0 600.0 0.0 
2.0 1.0 0.0 15460.0 249.0 15.0 -2.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 1.0 0.0 91510.0 768.0 -78.0 -69.0 1.0 3.0 2.0 1.0 0.0 0.0 0.0 0.0 0.0 5900.0 5000.0 1.0 
1.0 1.0 0.0 18470.0 525.0 -46.0 -41.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 1.0 5170.0 19.0 -27.0 -52.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 1.0 0.0 577770.0 2765.0 27.0 38.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2000.0 2000.0 1.0 
2.0 1.0 1.0 5700.0 135.0 -50.0 -40.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 2.0 0.0 26800.0 306.0 -44.0 -26.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 10000.0 10000.0 0.0 
1.0 1.0 1.0 3170.0 36.0 -88.0 -79.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 2.0 0.0 59380.0 949.0 27.0 30.0 1.0 5.0 2.0 2.0 1.0 0.0 0.0 0.0 0.0 26600.0 20000.0 0.0 
1.0 2.0 1.0 14350.0 36.0 -47.0 -47.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 1.0 0.0 26190.0 246.0 -29.0 -33.0 1.0 3.0 2.0 0.0 1.0 0.0 0.0 0.0 0.0 20500.0 20000.0 0.0 
1.0 1.0 0.0 23580.0 462.0 34.0 46.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 6000.0 6000.0 0.0 
1.0 3.0 1.0 24940.0 543.0 226.0 129.0 3.0 2.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 2500.0 2000.0 0.0 
1.0 1.0 1.0 9990.0 118.0 17.0 -56.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1000.0 1000.0 0.0 
2.0 3.0 0.0 87250.0 1048.0 93.0 51.0 2.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 500.0 500.0 0.0 
2.0 1.0 1.0 17620.0 557.0 91.0 151.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 300.0 300.0 0.0 
1.0 1.0 1.0 41340.0 89.0 42.0 12.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 0.0 325750.0 1068.0 50.0 67.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 3000.0 3000.0 0.0 
1.0 1.0 1.0 2520.0 83.0 -85.0 -75.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 2.0 0.0 111510.0 169.0 -36.0 -63.0 1.0 2.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 5000.0 3000.0 0.0 
1.0 2.0 1.0 16010.0 446.0 75.0 43.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 2.0 1.0 5660.0 93.0 -55.0 -63.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 2.0 0.0 36770.0 657.0 25.0 57.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1000.0 1000.0 0.0 
1.0 1.0 0.0 17670.0 538.0 4.0 -3.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1.0 1.0 0.0 41740.0 331.0 37.0 29.0 1.0 2.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 1100.0 700.0 0.0 
2.0 2.0 1.0 37600.0 833.0 329.0 334.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 1.0 0.0 16320.0 454.0 23.0 17.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 1.0 0.0 31770.0 231.0 2.0 -3.0 1.0 3.0 1.0 2.0 0.0 0.0 0.0 0.0 0.0 10400.0 8000.0 0.0 
2.0 1.0 0.0 13260.0 563.0 -8.0 36.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 2.0 0.0 69240.0 857.0 142.0 73.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 2.0 0.0 834760.0 2307.0 37.0 18.0 1.0 4.0 0.0 2.0 2.0 0.0 0.0 0.0 0.0 54000.0 30000.0 0.0 
1.0 1.0 1.0 13520.0 363.0 8.0 45.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 2.0 0.0 48020.0 688.0 61.0 33.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 1.0 12970.0 53.0 -65.0 -64.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 0.0 1371400.0 3040.0 91.0 63.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 300.0 300.0 0.0 
2.0 1.0 0.0 122850.0 886.0 -58.0 -52.0 1.0 3.0 2.0 1.0 0.0 0.0 0.0 0.0 0.0 6900.0 6000.0 1.0 
2.0 1.0 0.0 27810.0 265.0 -6.0 11.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 500.0 500.0 0.0 
2.0 2.0 0.0 30820.0 389.0 22.0 -4.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 2.0 1.0 4560.0 112.0 -63.0 -54.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 1.0 7240.0 295.0 -29.0 -14.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 2.0 0.0 12000.0 379.0 -5.0 64.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 0.0 2052510.0 3635.0 55.0 46.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 800.0 800.0 0.0 
1.0 1.0 0.0 66680.0 430.0 -17.0 9.0 1.0 2.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 5400.0 5000.0 0.0 
1.0 3.0 1.0 10490.0 93.0 -87.0 -82.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 3000.0 3000.0 0.0 
2.0 2.0 0.0 33960.0 593.0 29.0 28.0 2.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 4000.0 4000.0 0.0 
2.0 2.0 0.0 75890.0 1742.0 315.0 245.0 2.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1000.0 1000.0 0.0 
1.0 1.0 0.0 42860.0 588.0 24.0 5.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 2.0 0.0 19790.0 825.0 -32.0 6.0 2.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 400.0 400.0 0.0 
2.0 1.0 0.0 108280.0 2157.0 190.0 106.0 1.0 2.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 9500.0 9000.0 0.0 
1.0 2.0 1.0 6550.0 163.0 -33.0 -29.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 1.0 63550.0 325.0 15.0 35.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 2.0 1.0 2190.0 29.0 -69.0 -42.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 200.0 200.0 0.0 
2.0 1.0 0.0 52990.0 483.0 54.0 39.0 1.0 5.0 3.0 0.0 2.0 0.0 0.0 0.0 0.0 71300.0 50000.0 0.0 
1.0 1.0 0.0 31900.0 643.0 -28.0 -24.0 1.0 2.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 1100.0 700.0 0.0 
1.0 1.0 1.0 8460.0 252.0 -18.0 -28.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 200.0 200.0 0.0 
1.0 3.0 0.0 22210.0 658.0 -48.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 0.0 54150.0 307.0 -46.0 -35.0 1.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 800.0 300.0 1.0 
1.0 1.0 0.0 22890.0 283.0 104.0 23.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 0.0 144880.0 361.0 -46.0 -52.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2000.0 2000.0 0.0 
1.0 1.0 0.0 26660.0 486.0 -1.0 12.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 1.0 9070.0 28.0 1.0 -30.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 0.0 17750.0 151.0 -49.0 -48.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 400.0 400.0 0.0 
1.0 1.0 0.0 60100.0 94.0 -43.0 -52.0 1.0 2.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 1000.0 800.0 0.0 
1.0 2.0 1.0 4930.0 109.0 -59.0 -31.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 5000.0 5000.0 0.0 
1.0 1.0 1.0 9660.0 511.0 -4.0 47.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 0.0 16430.0 213.0 -27.0 -47.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 6000.0 6000.0 0.0 
1.0 1.0 1.0 28710.0 454.0 207.0 40.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 4000.0 4000.0 0.0 
2.0 1.0 0.0 16240.0 673.0 22.0 74.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 2.0 0.0 59210.0 705.0 73.0 23.0 1.0 2.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 4000.0 2000.0 0.0 
1.0 1.0 1.0 3380.0 262.0 -68.0 -30.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 1.0 12640.0 57.0 -63.0 -52.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 1.0 0.0 25160.0 411.0 -20.0 -8.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
2.0 1.0 0.0 31430.0 553.0 1.0 10.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 600.0 600.0 0.0 
1.0 2.0 0.0 11160.0 543.0 -41.0 7.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 0.0 63760.0 195.0 -73.0 -65.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 0.0 927530.0 1777.0 -32.0 -32.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 3000.0 3000.0 0.0 
2.0 1.0 0.0 167100.0 1690.0 -7.0 -6.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 7000.0 7000.0 1.0 
1.0 2.0 0.0 25080.0 244.0 62.0 12.0 1.0 2.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 9500.0 9000.0 0.0 
1.0 2.0 0.0 48820.0 446.0 57.0 75.0 2.0 5.0 4.0 1.0 0.0 0.0 0.0 0.0 0.0 3900.0 2000.0 0.0 
2.0 2.0 0.0 47600.0 763.0 78.0 68.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 1.0 9980.0 170.0 -54.0 -13.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1000.0 1000.0 0.0 
2.0 1.0 1.0 15840.0 275.0 90.0 64.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 4000.0 4000.0 0.0 
1.0 2.0 1.0 13170.0 59.0 -77.0 -67.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 0.0 477750.0 1132.0 86.0 60.0 1.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 1500.0 600.0 0.0 
1.0 1.0 1.0 11800.0 185.0 63.0 14.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 1.0 0.0 26210.0 619.0 -20.0 20.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1.0 1.0 0.0 23930.0 426.0 -20.0 -13.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 2.0 0.0 23020.0 669.0 27.0 40.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 2.0 0.0 16640.0 407.0 38.0 35.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 1.0 0.0 77040.0 772.0 143.0 -7.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 2000.0 2000.0 0.0 
2.0 1.0 0.0 56550.0 1092.0 93.0 120.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 0.0 4150.0 262.0 -64.0 -49.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 1.0 46160.0 250.0 -16.0 15.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 6000.0 6000.0 0.0 
1.0 1.0 0.0 16840.0 318.0 -28.0 -17.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 2.0 0.0 52200.0 828.0 95.0 27.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 10000.0 10000.0 0.0 
1.0 1.0 1.0 1950.0 19.0 -26.0 -52.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 1.0 1.0 12650.0 214.0 52.0 27.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.0 1.0 0.0 31010.0 512.0 45.0 7.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 2.0 0.0 69880.0 855.0 144.0 72.0 1.0 2.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 1200.0 800.0 0.0 
1.0 1.0 0.0 194580.0 697.0 -35.0 -32.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0 1.0 0.0 38400.0 555.0 62.0 21.0 1.0 2.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 12000.0 8000.0 0.0 
2.0 2.0 0.0 34960.0 565.0 -27.0 2.0 1.0 5.0 1.0 4.0 0.0 0.0 0.0 0.0 0.0 14200.0 7000.0 1.0 
